movie_id,movie_name,genre,description
tt11245972,Scream,horror,"25 years after a streak of brutal murders shocked the quiet town of Woodsboro, Calif., a new killer dons the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town's deadly past."
tt0144084,American Psycho,horror,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies."
tt4589218,Five Nights at Freddy's,horror,"A troubled security guard begins working at Freddy Fazbear's Pizza. While spending his first night on the job, he realizes the night shift at Freddy's won't be so easy to make it through."
tt10954652,Old,horror,"A vacationing family discovers that the secluded beach where they're relaxing for a few hours is somehow causing them to age rapidly, reducing their entire lives into a single day."
tt8772262,Midsommar,horror,A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.
tt7144666,The Black Phone,horror,"After being abducted by a child killer and locked in a soundproof basement, a 13-year-old boy starts receiving calls on a disconnected phone from the killer's previous victims."
tt3427252,The Boogeyman,horror,Adaptation of Stephen King's 'The Boogeyman'.
tt7784604,Hereditary,horror,A grieving family is haunted by tragic and disturbing occurrences.
tt6160448,White Noise,horror,"Dramatizes a contemporary American family's attempts to deal with the mundane conflicts of everyday life while grappling with the universal mysteries of love, death, and the possibility of happiness in an uncertain world."
tt15676664,Venus,horror,Horror invades the concrete corridors of a cursed apartment complex on the outskirts of Madrid.
tt10403420,Terrifier 2,horror,"After being resurrected by a sinister entity, Art the Clown returns to the timid town of Miles County where he targets a teenage girl and her younger brother on Halloween night."
tt4972582,Split,horror,Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.
tt14642626,Sick,horror,"Due to the pandemic, Parker and her best friend decide to quarantine at the family lake house alone - or so they think."
tt5052448,Get Out,horror,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point."
tt0117571,Scream,horror,"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game."
tt13841850,Men,horror,A young woman goes on a solo vacation to the English countryside following the death of her ex-husband.
tt8110652,Bodies Bodies Bodies,horror,"When a group of rich 20-somethings plan a hurricane party at a remote family mansion, a party game turns deadly in this fresh and funny look at backstabbing, fake friends, and one party gone very, very wrong."
tt9419884,Doctor Strange in the Multiverse of Madness,horror,"Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others."
tt13223398,Beast,horror,A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the Savanna has but one apex predator.
tt0078748,Alien,horror,The crew of a commercial spacecraft encounter a deadly lifeform after investigating an unknown transmission.
tt13345606,Evil Dead Rise,horror,"A twisted tale of two estranged sisters whose reunion is cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable."
tt11866324,Prey,horror,"Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth."
tt3567288,The Visit,horror,Two siblings become increasingly frightened by their grandparents' disturbing behavior while visiting them on vacation.
tt9639470,Last Night in Soho,horror,"An aspiring fashion designer is mysteriously able to enter the 1960s, where she encounters a dazzling wannabe singer. But the glamour is not all it appears to be and the dreams of the past start to crack and splinter into something darker."
tt1259521,The Cabin in the Woods,horror,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods."
tt2494362,Bone Tomahawk,horror,"In the dying days of the old west, an elderly sheriff and his posse set out to rescue their town's doctor from cannibalistic cave dwellers."
tt12873562,The Invitation,horror,"A young woman is courted and swept off her feet, only to realize a gothic conspiracy is afoot."
tt0046876,Creature from the Black Lagoon,horror,A strange prehistoric beast lurks in the depths of the Amazonian jungle. A group of scientists try to capture the animal and bring it back to civilization for study.
tt0116367,From Dusk Till Dawn,horror,"Two criminals and their hostages unknowingly seek temporary refuge in a truck stop populated by vampires, with chaotic results."
tt0081505,The Shining,horror,"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future."
tt13259610,The Outwaters,horror,Four travelers encounter menacing phenomena while camping in a remote stretch of the Mojave Desert.
tt6644200,A Quiet Place,horror,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing."
tt1273235,A Serbian Film,horror,"\"An aging porn star agrees to participate in an \"\"art film\"\" in order to make a clean break from the business"
tt1396484,It,horror,"In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town."
tt14905554,She Came from the Woods,horror,"In 1987, a group of counselors accidentally unleash a decades' old evil on the last night of summer camp."
tt9224104,The Meg 2: The Trench,horror,Plot unknown. Sequel to the 2018 film 'The Meg'.
tt3099498,Tusk,horror,A brash and arrogant podcaster gets more than he bargained for when he travels to Canada to interview a mysterious recluse... who has a rather disturbing fondness for walruses.
tt11851548,Orphan: First Kill,horror,"After orchestrating a brilliant escape from an Estonian psychiatric facility, Esther travels to America by impersonating the missing daughter of a wealthy family."
tt14549466,Crimes of the Future,horror,"Humans adapt to a synthetic environment, with new transformations and mutations. With his partner Caprice, Saul Tenser, celebrity performance artist, publicly showcases the metamorphosis of his organs in avant-garde performances."
tt2131532,Hidden,horror,A family takes refuge in a bomb shelter to avoid a dangerous outbreak.
tt5715874,The Killing of a Sacred Deer,horror,"Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister."
tt6823368,Glass,horror,"Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities."
tt7798634,Ready or Not,horror,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.
tt4263482,The VVitch: A New-England Folktale,horror,"A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession."
tt8004664,Come Play,horror,A monster named Larry manifests itself through smart phones and mobile devices. Feature film version of the 2017 short film.
tt14253846,Speak No Evil,horror,A Danish family visits a Dutch family they met on a holiday. What was supposed to be an idyllic weekend slowly starts unraveling as the Danes try to stay polite in the face of unpleasantness.
tt6857112,Us,horror,A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.
tt13857556,Candy Land,horror,"\"A seemingly naive and devout young woman finds her way in the underground world of truck stop sex workers a.k.a. \"\"lot lizards.\"\"\""
tt12004038,Watcher,horror,"A young American woman moves with her husband to Bucharest, and begins to suspect that a stranger who watches her from the apartment building across the street may be a local serial killer decapitating women."
tt1441395,Under the Skin,horror,"A mysterious young woman seduces lonely men in the evening hours in Scotland. However, events lead her to begin a process of self-discovery."
tt16127696,There's Something Wrong with the Children,horror,"A family takes a weekend trip with longtime friends and their two young children, but, they suspect something supernatural when the kids behave strangely after disappearing into the woods overnight."
tt0119345,I Know What You Did Last Summer,horror,Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.
tt15289312,Float,horror,"When a vlogger and her crew embark on their annual river float to commemorate the untimely loss of their friend, they are plunged into a life and death battle with a mysterious local, a sinister paranormal force, and their own fears."
tt1457767,The Conjuring,horror,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.
tt5108870,Morbius,horror,"Biochemist Michael Morbius tries to cure himself of a rare blood disease, but he inadvertently infects himself with a form of vampirism instead."
tt0289043,28 Days Later,horror,"Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary."
tt0093437,The Lost Boys,horror,"After moving to a new town, two brothers discover that the area is a haven for vampires."
tt1131734,Jennifer's Body,horror,A newly-possessed high-school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?
tt1262416,Scream 4,horror,"Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer."
tt3605418,Knock Knock,horror,"A devoted father helps two stranded young women who knock on his door, but his kind gesture turns into a dangerous seduction and a deadly game of cat and mouse."
tt1034415,Suspiria,horror,"A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake up."
tt13103732,The Offering,horror,A family struggling with loss find themselves at the mercy of an ancient demon trying to destroy them from the inside.
tt8332922,A Quiet Place Part II,horror,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path."
tt1148204,Orphan,horror,A husband and wife who recently lost their baby adopt a 9-year-old girl who is not nearly as innocent as she appears.
tt14993352,Consecration,horror,"After the alleged suicide of her priest brother, Grace travels to the remote Scottish convent where he fell to his death. Distrusting the Church's account, she uncovers murder, sacrilege and a disturbing truth about herself."
tt15090124,Mad God,horror,"The Assassin travels through a nightmare underworld of tortured souls, ruined cities and wretched monstrosities forged from the primordial horrors of the unconscious mind of Phil Tippett, the world's preeminent stop-motion animator."
tt0816711,World War Z,horror,Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself.
tt5918982,Possessor,horror,An agent works for a secretive organization that uses brain-implant technology to inhabit other people's bodies - ultimately driving them to commit assassinations for high-paying clients.
tt2798920,Annihilation,horror,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply."
tt0084787,The Thing,horror,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.
tt0884328,The Mist,horror,"A freak storm unleashes a species of bloodthirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives."
tt12830948,Fear,horror,A much needed getaway and a celebration weekend turns into a nightmare due to the contagious airborne threat.
tt12921446,The Exorcist,horror,"Sequel to the 1973 film about a 12-year-old girl who is possessed by a mysterious demonic entity, forcing her mother to seek the help of two priests to save her."
tt0108473,The Vanishing,horror,The boyfriend of an abducted woman never gives up the search as the abductor looks on.
tt10399608,Piggy,horror,An overweight teen is bullied by a clique of cool girls poolside while holidaying in her village. The long walk home will change the rest of her life.
tt11358390,Renfield,horror,Dracula's henchman and inmate at the lunatic asylum.
tt4281724,Terrifier,horror,"On Halloween night, Tara Heyes finds herself as the obsession of a sadistic murderer known as Art the Clown."
tt13403046,Fresh,horror,"FRESH follows Noa (Daisy Edgar-Jones), who meets the alluring Steve (Sebastian Stan) at a grocery store and - given her frustration with dating apps - takes a chance and gives him her number."
tt0070047,The Exorcist,horror,"When a teenage girl is possessed by a mysterious entity, her mother seeks the help of two priests to save her daughter."
tt0054215,Psycho,horror,"A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother."
tt0093773,Predator,horror,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.
tt0119081,Event Horizon,horror,A rescue crew investigates a spaceship that disappeared into a black hole and has now returned...with someone or something new on-board.
tt9271672,Prey for the Devil,horror,A nun prepares to perform an exorcism and comes face to face with a demonic force with mysterious ties to her past.
tt13521006,Beau Is Afraid,horror,A decades-spanning portrait of one of the most successful entrepreneurs of all time.
tt1029234,Martyrs,horror,"A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity."
tt8228288,The Platform,horror,A vertical prison with one cell per level. Two people per cell. Only one food platform and two minutes per day to feed. An endless nightmare trapped in The Hole.
tt5109784,Mother!,horror,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence."
tt6535880,Haunt,horror,"\"On Halloween, a group of friends encounter an \"\"extreme\"\" haunted house that promises to feed on their darkest fears. The night turns deadly as they come to the horrifying realization that some nightmares are real.\""
tt0120082,Scream 2,horror,"Two years after the first series of murders, as Sidney acclimates to college life, someone donning the Ghostface costume begins a new string of killings."
tt5700672,Train to Busan,horror,"While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan."
tt0082933,Possession,horror,A woman starts exhibiting increasingly disturbing behavior after asking her husband for a divorce. Suspicions of infidelity soon give way to something much more sinister.
tt0993840,Army of the Dead,horror,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble, venturing into the quarantine zone to pull off the greatest heist ever attempted."
tt0363547,Dawn of the Dead,horror,"A nurse, a policeman, a young married couple, a salesman and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall."
tt5606664,Doctor Sleep,horror,"Years following the events of The Shining (1980), a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal."
tt2737304,Bird Box,horror,"Five years after an ominous unseen presence drives most of society to suicide, a mother and her two children make a desperate bid to reach safety."
tt0103874,Dracula,horror,The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.
tt13314558,Day Shift,horror,"A hard-working, blue-collar dad just wants to provide a good life for his quick-witted 10-year-old daughter. His mundane San Fernando Valley pool cleaning job is a front for his real source of income: hunting and killing vampires."
tt0360486,Constantine,horror,"Supernatural exorcist and demonologist John Constantine helps a policewoman prove her sister's death was not a suicide, but something more."
tt1242432,I Spit on Your Grave,horror,"A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead."
tt5442430,Life,horror,A team of scientists aboard the International Space Station discover a rapidly evolving life form that caused extinction on Mars and now threatens all life on Earth.
tt0887261,Hellraiser,horror,"A take on Clive Barker's 1987 horror classic where a young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites."
tt12908110,Mr. Harrigan's Phone,horror,"When Mr. Harrigan dies, Craig, the teen who befriended and did odd jobs for him, puts his smart phone in his pocket before burial. When the lonely youth sends his dead friend a message, he is shocked to get a return text."
tt2316204,Alien: Covenant,horror,"The crew of a colony ship, bound for a remote planet, discover an uncharted paradise with a threat beyond their imagination, and must attempt a harrowing escape."
tt0162661,Sleepy Hollow,horror,"Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people, with the culprit being the legendary apparition, The Headless Horseman."
tt7668870,Searching,horror,"After his teenage daughter goes missing, a desperate father tries to find clues on her laptop."
tt13433802,A Quiet Place: Day One,horror,Plot under wraps.
tt0110148,Interview with the Vampire: The Vampire Chronicles,horror,"A vampire tells his epic life story: love, betrayal, loneliness, and hunger."
tt10665342,Halloween Ends,horror,The saga of Michael Myers and Laurie Strode comes to a spine-chilling climax in the final installment of this trilogy.
tt4003440,The House That Jack Built,horror,"The story follows Jack, a highly intelligent serial killer, over the course of twelve years, and depicts the murders that really develop his inner madman."
tt0830558,The Girl Next Door,horror,Follows the unspeakable torture and abuses committed on a teenage girl in the care of her aunt and the boys who witness and fail to report the crime.
tt14557188,Soft & Quiet,horror,"Playing out in real time, an elementary school teacher organizes a mixer of like-minded women, when she encounters a woman from her past, leading to a volatile chain of events."
tt1179933,10 Cloverfield Lane,horror,A young woman is held in an underground bunker by a man who insists that a hostile event has left the surface of the Earth uninhabitable.
tt20198774,Play Dead,horror,Chloe fakes her own death to steal evidence from a morgue. The Coroner uses the morgue as a front for a sick and twisted business. A scary game of cat and mouse ensues as Chloe learns more about the dead than she bargains for.
tt1156398,Zombieland,horror,"A shy student trying to reach his family in Ohio, a gun-toting bruiser in search of the last Twinkie and a pair of sisters striving to get to an amusement park join forces in a trek across a zombie-filled America."
tt4682266,The New Mutants,horror,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves."
tt0083907,The Evil Dead,horror,"Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons."
tt0263488,Jeepers Creepers,horror,A brother and sister driving home through isolated countryside for spring break encounter a flesh-eating creature which is in the midst of its ritualistic eating spree.
tt1288558,Evil Dead,horror,"Five friends head to a remote cabin, where the discovery of a Book of the Dead leads them to unwittingly summon up demons living in the nearby woods."
tt4779682,The Meg,horror,A group of scientists exploring the Marianas Trench encounter the largest marine predator that has ever existed - the Megalodon.
tt1060277,Cloverfield,horror,A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.
tt0078935,Cannibal Holocaust,horror,"During a rescue mission into the Amazon rainforest, a professor stumbles across lost film shot by a missing documentary crew."
tt7798604,We Have a Ghost,horror,"Finding a ghost named Ernest haunting their new home turns Kevin's family into overnight social media sensations. But when Kevin and Ernest investigate the mystery of Ernest's past, they become a target of the CIA."
tt0134084,Scream 3,horror,"While Sidney and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them."
tt1467304,The Human Centipede (First Sequence),horror,"A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede, created by stitching their mouths to each others' rectums."
tt4731136,A Cure for Wellness,horror,"\"An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious \"\"wellness center\"\" at a remote location in the Swiss Alps"
tt0387564,Saw,horror,"Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer."
tt0463854,28 Weeks Later,horror,"Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes according to plan."
tt0464154,Piranha 3D,horror,"After a sudden underwater tremor sets free scores of the prehistoric man-eating fish, an unlikely group of strangers must band together to stop themselves from becoming fish food for the area's new razor-toothed residents."
tt1189073,The Skin I Live In,horror,"A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession."
tt3235888,It Follows,horror,A young woman is followed by an unknown supernatural force after a sexual encounter.
tt15262370,Maneater,horror,"After an accident during their vacations on a paradisiac island, a group of friends is stalked by a large shark."
tt0133751,The Faculty,horror,"When Casey Connor, Herrington High School's newspaper photographer, witnesses the murder of a nurse and sees her alive again, he decides to investigate the bizarre happenings."
tt0480249,I Am Legend,horror,"Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure."
tt3416742,What We Do in the Shadows,horror,"Viago, Deacon, and Vladislav are vampires who are struggling with the mundane aspects of modern life, like paying rent, keeping up with the chore wheel, trying to get into nightclubs, and overcoming flatmate conflicts."
tt3811906,Malignant,horror,"Madison is paralyzed by shocking visions of grisly murders, and her torment worsens as she discovers that these waking dreams are in fact terrifying realities."
tt11718516,Huesera: The Bone Woman,horror,"Valeria has long dreamed about becoming a mother. After learning that she's pregnant, she expects to feel happy, yet something's off."
tt0073629,The Rocky Horror Picture Show,horror,A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.
tt0257106,Scary Movie 2,horror,Four teens are tricked by Professor Oldman (Tim Curry) into visiting a haunted house for a school project.
tt2345759,The Mummy,horror,"An ancient Egyptian princess is awakened from her crypt beneath the desert, bringing with her malevolence grown over millennia, and terrors that defy human comprehension."
tt3748172,Gerald's Game,horror,"A couple tries to spice up their marriage in a remote lake house. After the husband dies unexpectedly, the wife is left handcuffed to their bed frame and must fight to survive and break free."
tt10919380,Freaky,horror,"After swapping bodies with a deranged serial killer, a high-school senior discovers that she has fewer than 24 hours before the change becomes permanent."
tt10931784,Nanny,horror,"Immigrant nanny Aisha, piecing together a new life in New York City while caring for the child of an Upper East Side family, is forced to confront a concealed truth that threatens to shatter her precarious American Dream."
tt19363554,Sound of Silence,horror,"After her father ends up in the hospital, Emma flies back from New York to her hometown in Italy and stays at her parents' home. All alone in the house, she faces an evil entity that is ...                See full summary »"
tt14544678,Attachment,horror,"Maja, a Danish has-been actress, falls in love with Leah, a Jewish academic from London. Leah suffers a mysterious seizure, and Maja returns with her to London. There, she meets Leah's mother, Chana, a woman who could hold dark secrets."
tt5886046,Escape Room,horror,Six strangers find themselves in a maze of deadly mystery rooms and must use their wits to survive.
tt0870984,Antichrist,horror,"A grieving couple retreat to their cabin in the woods, hoping to repair their broken hearts and troubled marriage, but nature takes its course and things go from bad to worse."
tt0435625,The Descent,horror,"A caving expedition goes horribly wrong, as the explorers become trapped and ultimately pursued by a strange breed of predators."
tt5774060,Underwater,horror,A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.
tt7349950,It Chapter Two,horror,"Twenty-seven years after their first encounter with the terrifying Pennywise, the Losers Club have grown up and moved away, until a devastating phone call brings them back."
tt8695030,The Dead Don't Die,horror,The peaceful town of Centerville finds itself battling a zombie horde as the dead start rising from their graves.
tt8244784,The Hunt,horror,"Twelve strangers wake up in a clearing. They don't know where they are, or how they got there. They don't know they've been chosen - for a very specific purpose - The Hunt."
tt4028464,The Innocents,horror,"During the bright Nordic summer, a group of children reveal their dark and mysterious powers when the adults aren't looking. In this original and gripping supernatural thriller, playtime takes a dangerous turn."
tt0103893,Buffy the Vampire Slayer,horror,Flighty teenage girl Buffy Summers learns that she is her generation's destined battler of vampires.
tt0096256,They Live,horror,They influence our decisions without us knowing it. They numb our senses without us feeling it. They control our lives without us realizing it. They live.
tt1922777,Sinister,horror,"A controversial true crime writer finds a box of super 8 home movies in his new home, revealing that the murder case he is currently researching could be the work of an unknown serial killer whose legacy dates back to the 1960s."
tt0120611,Blade,horror,"A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires."
tt0295700,Wrong Turn,horror,"Chris and a group of five friends are left stranded deep in the middle of the woods after their cars collide. As they venture deeper into the woods, they face an uncertain and bloodcurdling fate."
tt4225622,The Babysitter,horror,"When Cole stays up past his bedtime, he discovers that his hot baby sitter belongs to a satanic cult that will stop at nothing to keep him quiet."
tt0091064,The Fly,horror,A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.
tt0134847,Pitch Black,horror,A transport ship crashes and leaves its crew stranded on a desert planet inhabited by bloodthirsty creatures that come out during an eclipse.
tt8359848,Climax,horror,"French dancers gather in a remote, empty school building to rehearse on a wintry night. The all-night celebration morphs into a hallucinatory nightmare when they learn their sangria is laced with LSD."
tt0084516,Poltergeist,horror,A family's home is haunted by a host of demonic ghosts.
tt0859163,The Mummy: Tomb of the Dragon Emperor,horror,"In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago."
tt0074285,Carrie,horror,"Carrie White, a shy, friendless teenage girl who is sheltered by her domineering, religious mother, unleashes her telekinetic powers after being humiliated by her classmates at her senior prom."
tt14099334,Bhediya,horror,"Set in the forests of Arunachal, Bhediya is a story of Bhaskar, a man who gets bitten by a wolf, and begins to transform into the creature. As Bhaskar and his buddies try to find answers, a bunch of twists, turns, and laughs ensue."
tt15575470,Project Wolf Hunting,horror,"Follows dangerous criminals on a cargo ship who are transported from the Philippines to South Korea, as they unleash a sinister force after an escape attempt leads to a riot."
tt5814060,The Nun,horror,A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.
tt0120804,Resident Evil,horror,"A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident."
tt6920084,Resident Evil: Welcome to Raccoon City,horror,"Set in 1998, this origin story explores the secrets of the mysterious Spencer Mansion and the ill-fated Raccoon City."
tt1798632,Firestarter,horror,A young girl tries to understand how she mysteriously gained the power to set things on fire with her mind.
tt10003008,The Rental,horror,Two couples rent a vacation home for what should be a celebratory weekend get-away.
tt0475944,The Covenant,horror,"Four young men who belong to a New England supernatural legacy are forced to battle a fifth power long thought to have died out. Meanwhile, jealousy and suspicion threaten to tear them apart."
tt0365748,Shaun of the Dead,horror,"The uneventful, aimless lives of a London electronics salesman and his layabout roommate are disrupted by the zombie apocalypse."
tt9000184,Goodnight Mommy,horror,Twin brothers arrive at their mother's house and begin to suspect that something isn't right.
tt5867314,The Empty Man,horror,"On the trail of a missing girl, an ex-cop comes across a secretive group attempting to summon a terrifying supernatural entity."
tt1020530,Eden Lake,horror,"Refusing to let anything spoil their romantic weekend break, a young couple confront a gang of loutish youths with terrifyingly brutal consequences."
tt1038686,Legion,horror,"When a group of strangers at a dusty roadside diner come under attack by demonic forces, their only chance for survival lies with an archangel named Michael, who informs a pregnant waitress that her unborn child is humanity's last hope."
tt3065204,The Conjuring 2,horror,Ed and Lorraine Warren travel to North London to help a single mother raising four children alone in a house plagued by a supernatural spirit.
tt0120177,Spawn,horror,"An elite mercenary is killed, but comes back from Hell as a reluctant soldier of the Devil."
tt9663168,The Devil Conspiracy,horror,A cult steals the Shroud of Turin for wicked purposes.
tt15441472,The Price We Pay,horror,"After a pawn shop robbery goes askew, two criminals take refuge at a remote farmhouse to try to let the heat die down, but find something much more menacing."
tt4160708,Don't Breathe,horror,"Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems."
tt0109506,The Crow,horror,A man brutally murdered comes back to life as an undead avenger of his and his fiancée's murder.
tt0063522,Rosemary's Baby,horror,"A young couple trying for a baby moves into an aging, ornate apartment building on Central Park West, where they find themselves surrounded by peculiar neighbors."
tt0077651,Halloween,horror,"Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again."
