movie_id,movie_name,genre,description
tt3402236,Murder on the Orient Express,crime,"When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case."
tt1670345,Now You See Me,crime,"An F.B.I. Agent and an Interpol Detective track a team of illusionists who pull off bank heists during their performances, and reward their audiences with the money."
tt2948356,Zootopia,crime,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy."
tt0112641,Casino,crime,"A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive compete against each other over a gambling empire, and over a fast-living and fast-loving socialite."
tt0108399,True Romance,crime,"In Detroit, a lonely pop culture geek marries a call girl, steals cocaine from her pimp, and tries to sell it in Hollywood. Meanwhile, the owners of the cocaine, the Mob, track them down in an attempt to reclaim it."
tt3569230,Legend,crime,Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.
tt18550140,Holy Spider,crime,"\"A journalist descends into the dark underbelly of the Iranian holy city of Mashhad as she investigates the serial killings of sex workers by the so called \"\"Spider Killer\"\""
tt2582782,Hell or High Water,crime,A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.
tt0112442,Bad Boys,crime,Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.
tt12636872,Karen,crime,"Karen attempts to displace the new Black family that moved into the neighborhood, but they won't back down without a fight."
tt2872718,Nightcrawler,crime,"When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story."
tt7846844,Enola Holmes,crime,"When Enola Holmes (Sherlock's teen sister) discovers her mother is missing, she endeavors to find her, becoming a super-sleuth in her own right as she outwits her famous brother and unravels a dangerous conspiracy."
tt0443706,Zodiac,crime,"Between 1968 and 1983, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree."
tt0117381,Primal Fear,crime,"An altar boy is accused of murdering a priest, and the truth is buried several layers deep."
tt20969586,Thunderbolts,crime,A group of supervillains are recruited to go on missions for the government.
tt0104952,My Cousin Vinny,crime,"Two New Yorkers accused of murder in rural Alabama while on their way back to college call in the help of one of their cousins, a loudmouth lawyer with no trial experience."
tt0116282,Fargo,crime,Minnesota car salesman Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.
tt1895587,Spotlight,crime,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core."
tt3605418,Knock Knock,crime,"A devoted father helps two stranded young women who knock on his door, but his kind gesture turns into a dangerous seduction and a deadly game of cat and mouse."
tt1723121,We're the Millers,crime,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.
tt2820852,Furious 7,crime,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.
tt0037761,Hangover Square,crime,A promising classical musician finds his life poisoned by a music hall dancer -- and by the strange gaps in his memory.
tt0181689,Minority Report,crime,"In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder."
tt1013752,Fast & Furious,crime,"Brian O'Conner, back working for the FBI in Los Angeles, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation."
tt0086960,Beverly Hills Cop,crime,A freewheeling Detroit cop pursuing a murder investigation finds himself dealing with the very different culture of Beverly Hills.
tt6718412,Batgirl,crime,"Based upon the popular DC character, Barbara Gordon dons the guise of Batgirl to fight crime."
tt9783600,Spiderhead,crime,"In the near future, convicts are offered the chance to volunteer as medical subjects to shorten their sentence. One such subject for a new drug capable of generating feelings of love begins questioning the reality of his emotions."
tt9853500,Bandit,crime,"After escaping a Michigan prison, a charming career criminal assumes a new identity in Canada and goes on to rob a record 59 banks and jewellery stores while being hunted by a police task force. Based on the story of The Flying Bandit."
tt0117665,Sleepers,crime,"After a prank goes disastrously wrong, a group of boys are sent to a detention center where they are brutalized. Thirteen years later, an unexpected random encounter with a former guard gives them a chance for revenge."
tt0118880,Con Air,crime,Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.
tt11827628,Memory,crime,An assassin-for-hire finds that he's become a target after he refuses to complete a job for a dangerous criminal organization.
tt1931533,Seven Psychopaths,crime,A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.
tt0080120,The Warriors,crime,A street gang known as The Warriors must fight their way from the Bronx to their home turf on Coney Island when they are falsely accused of assassinating a respected gang leader.
tt15501640,Drishyam 2,crime,A gripping tale of an investigation and a family which is threatened by it. Will Vijay Salgaonkar be able to protect his family this time?
tt3799694,The Nice Guys,crime,"In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star."
tt0099674,The Godfather Part III,crime,"Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire."
tt0840361,The Town,crime,"A proficient group of thieves rob a bank and hold Claire, the assistant manager, hostage. Things begin to get complicated when one of the crew members falls in love with Claire."
tt0120890,Wild Things,crime,A police detective uncovers a conspiracy behind a case involving a high-school guidance counselor when accusations of rape are made against him by two female students.
tt5727208,Uncut Gems,crime,"With his debts mounting and angry collectors closing in, a fast-talking New York City jeweler risks everything in hope of staying afloat and alive."
tt0139654,Training Day,crime,A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.
tt0432283,Fantastic Mr. Fox,crime,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.
tt0102685,Point Break,crime,An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.
tt5164214,Ocean's Eight,crime,Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's yearly Met Gala.
tt9243946,El Camino: A Breaking Bad Movie,crime,"Fugitive Jesse Pinkman runs from his captors, the law, and his past."
tt14147224,Mindcage,crime,"When a copycat strikes, two detectives ask a top serial killer for help."
tt0401792,Sin City,crime,"An exploration of the dark and miserable Basin City and three of its residents, all of whom are caught up in violent corruption."
tt0454848,Inside Man,crime,"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation."
tt9340860,Let Him Go,crime,"A retired sheriff and his wife, grieving over the death of their son, set out to find their only grandson."
tt3581652,West Side Story,crime,"An adaptation of the 1957 musical, West Side Story explores forbidden love and the rivalry between the Jets and the Sharks, two teenage street gangs of different ethnic backgrounds."
tt1259528,Den of Thieves,crime,An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.
tt4630562,The Fate of the Furious,crime,"When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before."
tt0212985,Hannibal,crime,"Living in exile, Dr. Hannibal Lecter tries to reconnect with now disgraced F.B.I. Agent Clarice Starling, and finds himself a target for revenge from a powerful victim."
tt13269536,Girl in the Basement,crime,"Sarah is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home."
tt1250777,Kick-Ass,crime,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so."
tt0217505,Gangs of New York,crime,"In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer."
tt0240772,Ocean's Eleven,crime,Danny Ocean and his ten accomplices plan to rob three Las Vegas casinos simultaneously.
tt6628394,Bad Times at the El Royale,crime,"Early 1970s. Four strangers check in at the El Royale Hotel. The hotel is deserted, staffed by a single desk clerk. Some of the new guests' reasons for being there are less than innocent and some are not who they appear to be."
tt8110232,The Many Saints of Newark,crime,"Witness the making of Tony Soprano. The story that reveals the humanity behind Tony's struggles and the influence his family - especially his uncle, Dickie Moltisanti - had over him becoming the most iconic mob boss of all time."
tt7713068,Birds of Prey,crime,"After splitting with the Joker, Harley Quinn joins superheroines Black Canary, Huntress, and Renee Montoya to save a young girl from an evil crime lord."
tt0120735,"Lock, Stock and Two Smoking Barrels",crime,"Eddy persuades his three pals to pool money for a vital poker game against a powerful local mobster, Hatchet Harry. Eddy loses, after which Harry gives him a week to pay back 500,000 pounds."
tt0070735,The Sting,crime,Two grifters team up to pull off the ultimate con.
tt8912936,DC League of Super-Pets,crime,"Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped."
tt9421570,The Guilty,crime,A demoted police officer assigned to a call dispatch desk is conflicted when he receives an emergency phone call from a kidnapped woman.
tt0322259,2 Fast 2 Furious,crime,Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.
tt7395114,The Devil All the Time,crime,Sinister characters converge around a young man devoted to protecting those he loves in a postwar backwoods town teeming with corruption and brutality.
tt0090756,Blue Velvet,crime,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child."
tt0993840,Army of the Dead,crime,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble, venturing into the quarantine zone to pull off the greatest heist ever attempted."
tt0452623,Gone Baby Gone,crime,"Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally."
tt0375679,Crash,crime,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption."
tt1568346,The Girl with the Dragon Tattoo,crime,Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.
tt0353969,Memories of Murder,crime,"In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit."
tt12311620,Breaking,crime,A Marine war veteran faces mental and emotional challenges when he tries to reintegrate into civilian life.
tt0299658,Chicago,crime,"Two death-row murderesses develop a fierce rivalry while competing for publicity, celebrity, and a sleazy lawyer's attention."
tt1596343,Fast Five,crime,Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.
tt0099938,Kindergarten Cop,crime,"A tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars."
tt0190590,"O Brother, Where Art Thou?",crime,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them."
tt3228774,Cruella,crime,A live-action prequel feature film following a young Cruella de Vil.
tt4003440,The House That Jack Built,crime,"The story follows Jack, a highly intelligent serial killer, over the course of twelve years, and depicts the murders that really develop his inner madman."
tt0830558,The Girl Next Door,crime,Follows the unspeakable torture and abuses committed on a teenage girl in the care of her aunt and the boys who witness and fail to report the crime.
tt1197624,Law Abiding Citizen,crime,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free.
tt0463985,The Fast and the Furious: Tokyo Drift,crime,A teenager becomes a major competitor in the world of drift racing after moving in with his father in Tokyo to avoid a jail sentence in America.
tt13024674,Army of Thieves,crime,"A prequel, set before the events of Army of the Dead, which focuses on German safecracker Ludwig Dieter leading a group of aspiring thieves on a top secret heist during the early stages of the zombie apocalypse."
tt0172156,Bad Boys II,crime,Two loose-cannon narcotics cops investigate the flow of Ecstasy into Florida from a Cuban drug cartel.
tt0064115,Butch Cassidy and the Sundance Kid,crime,"Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia."
tt0119488,L.A. Confidential,crime,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice."
tt1491044,The Iceman,crime,"The story of Richard Kuklinski, the notorious contract killer and family man. When he was finally arrested in 1986, neither his wife nor his daughters had any clue about his real profession."
tt0114558,Strange Days,crime,A former cop turned street-hustler accidentally uncovers a conspiracy in Los Angeles in 1999.
tt2677722,City of Lies,crime,Russell Poole and Jack Jackson investigate the murder of rapper Notorious B.I.G.
tt3766354,The Equalizer 2,crime,"Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?"
tt0101540,Cape Fear,crime,"A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him."
tt0324133,Swimming Pool,crime,"A British mystery author visits her publisher's home in the South of France, where her interaction with his unusual daughter sets off some touchy dynamics."
tt5503686,Hustlers,crime,"Inspired by the viral New York Magazine article, Hustlers follows a crew of savvy former strip club employees who band together to turn the tables on their Wall Street clients."
tt0251160,John Q,crime,John Quincy Archibald takes a hospital emergency room hostage when his insurance won't cover his son's heart transplant.
tt1502397,Bad Boys for Life,crime,Miami detectives Mike Lowrey and Marcus Burnett must face off against a mother-and-son pair of drug lords who wreak vengeful havoc on their city.
tt0936501,Taken,crime,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris."
tt12718300,"Confess, Fletch",crime,"After becoming the prime suspect in multiple murders, Fletch strives to prove his innocence while simultaneously searching for his fiancé's stolen art collection."
tt0478087,21,crime,"Inspired by real events and people, 21 is about six MIT students who become trained to be experts in card counting in Black Jack and subsequently took Vegas casinos for millions in winnings."
