movie_id,movie_name,genre,description
tt11210390,Asterix & Obelix: The Middle Kingdom,adventure,"The only daughter of the Chinese emperor Han Xuandi, escapes from a strict prince and seeks help from the Gauls and the two brave warriors Asterix and Obelix."
tt1462764,Indiana Jones and the Dial of Destiny,adventure,The plot is unknown at this time.
tt0172495,Gladiator,adventure,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.
tt5971474,The Little Mermaid,adventure,"A young mermaid makes a deal with a sea witch, to trade her beautiful voice for human legs so she can discover the world above water and impress a prince."
tt4154796,Avengers: Endgame,adventure,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe."
tt12261776,65,adventure,An astronaut crash lands on a mysterious planet only to discover he's not alone.
tt10298840,Strange World,adventure,The legendary Clades are a family of explorers whose differences threaten to topple their latest and most crucial mission.
tt6791350,Guardians of the Galaxy Vol. 3,adventure,"Still reeling from the loss of Gamora, Peter Quill rallies his team to defend the universe and one of their own - a mission that could mean the end of the Guardians if not successful."
tt6820256,Arctic,adventure,A man stranded in the Arctic after a plane crash must decide whether to remain in the relative safety of his makeshift camp or to embark on a deadly trek through the unknown.
tt0448694,Puss in Boots,adventure,"An outlaw cat, his childhood egg-friend, and a seductive thief kitty set out in search for the eggs of the fabled Golden Goose to clear his name, restore his lost honor, and regain the trust of his mother and town."
tt1517268,Barbie,adventure,To live in Barbie Land is to be a perfect being in a perfect place. Unless you have a full-on existential crisis. Or you're a Ken.
tt0082971,Raiders of the Lost Ark,adventure,"In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before the Nazis can obtain its awesome powers."
tt5113044,Minions: The Rise of Gru,adventure,The untold story of one twelve-year-old's dream to become the world's greatest supervillain.
tt0116629,Independence Day,adventure,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive."
tt3291150,The Expendables 4,adventure,The Expendables will square up against: an arms dealer who commands the might of a massive private army.
tt0361748,Inglourious Basterds,adventure,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same."
tt10473036,The Amazing Maurice,adventure,"This story follows Maurice, a goofy streetwise cat, who has the perfect money-making scam. He finds a dumb-looking kid who plays a pipe and has his very own horde of rats, who are strangely literate."
tt2382320,No Time to Die,adventure,"James Bond has left active service. His peace is short-lived when Felix Leiter, an old friend from the CIA, turns up asking for help, leading Bond onto the trail of a mysterious villain armed with dangerous new technology."
tt1464335,Uncharted,adventure,"\"Street-smart Nathan Drake is recruited by seasoned treasure hunter Victor \"\"Sully\"\" Sullivan to recover a fortune amassed by Ferdinand Magellan"
tt15153532,Strays,adventure,An abandoned dog teams up with other strays to get revenge on his former owner.
tt20225374,Vesper,adventure,"Struggling to survive with her father after the collapse of Earth's ecosystem, 13-year-old Vesper must use her wits, strength and bio-hacking abilities to fight for the future."
tt10151854,Shazam! Fury of the Gods,adventure,"\"The film continues the story of teenage Billy Batson who, upon reciting the magic word \"\"SHAZAM!\"\" is transformed into his adult Super Hero alter ego"
tt0330373,Harry Potter and the Goblet of Fire,adventure,"Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares."
tt6334354,The Suicide Squad,adventure,"Supervillains Harley Quinn, Bloodsport, Peacemaker, and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese."
tt0120616,The Mummy,adventure,"At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreak havoc as he searches for the reincarnation of his long-lost love."
tt0088763,Back to the Future,adventure,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown."
tt0107290,Jurassic Park,adventure,A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.
tt4649466,Kingsman: The Golden Circle,adventure,"After the Kingsman's headquarters are destroyed and the world is held hostage, an allied spy organization in the United States is discovered. These two elite secret agencies must band together to defeat a common enemy."
tt0089218,The Goonies,adventure,A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirate's long-lost treasure.
tt0096446,Willow,adventure,A young farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen.
tt2278388,The Grand Budapest Hotel,adventure,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge."
tt1631867,Edge of Tomorrow,adventure,"A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies."
tt0099348,Dances with Wolves,adventure,"Lieutenant John Dunbar, assigned to a remote western Civil War outpost, befriends wolves and Native Americans, making him an intolerable aberration in the military."
tt0167260,The Lord of the Rings: The Return of the King,adventure,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.
tt6467266,Sing 2,adventure,Buster Moon and his friends must persuade reclusive rock star Clay Calloway to join them for the opening of a new show.
tt13320622,The Lost City,adventure,A reclusive romance novelist on a book tour with her cover model gets swept up in a kidnapping attempt that lands them both in a cutthroat jungle adventure.
tt0080453,The Blue Lagoon,adventure,"In the Victorian period, two children are shipwrecked on a tropical island in the South Pacific. With no adults to guide them, the two make a simple life together, unaware that sexual maturity will eventually intervene."
tt15239678,Dune: Part Two,adventure,"A boy becomes the Messiah of nomads on a desert planet that has giant worms that protect a commodity called Spice. Spice changes people into travelers, mystics and madmen. What price will he pay to become the new ruler of their universe?"
tt1951264,The Hunger Games: Catching Fire,adventure,Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.
tt6856242,The King's Man,adventure,"In the early years of the 20th century, the Kingsman agency is formed to stand against a cabal plotting a war to wipe out millions."
tt9419884,Doctor Strange in the Multiverse of Madness,adventure,"Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others."
tt13223398,Beast,adventure,A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the Savanna has but one apex predator.
tt9032400,Eternals,adventure,"The saga of the Eternals, a race of immortal beings who lived on Earth and shaped its history and civilizations."
tt1201607,Harry Potter and the Deathly Hallows: Part 2,adventure,"Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts."
tt2015381,Guardians of the Galaxy,adventure,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.
tt0093779,The Princess Bride,adventure,"While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love."
tt6166392,Wonka,adventure,The story will focus specifically on a young Willy Wonka and how he met the Oompa-Loompas on one of his earliest adventures.
tt11866324,Prey,adventure,"Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth."
tt1392190,Mad Max: Fury Road,adventure,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max."
tt6264654,Free Guy,adventure,"A bank teller discovers that he's actually an NPC inside a brutal, open world video game."
tt0304141,Harry Potter and the Prisoner of Azkaban,adventure,"Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard."
tt0076759,Star Wars,adventure,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader."
tt0113189,GoldenEye,adventure,"\"Years after a friend and fellow 00 agent is killed on a joint mission, a Russian crime syndicate steals a secret space-based weapons program known as \"\"GoldenEye\"\" and James Bond has to stop them from using it.\""
tt4123432,Fantastic Beasts: The Secrets of Dumbledore,adventure,Professor Albus Dumbledore must assist Newt Scamander and his partners as Grindelwald begins to lead an army to eliminate all Muggles.
tt0295297,Harry Potter and the Chamber of Secrets,adventure,An ancient prophecy seems to be coming true when a mysterious presence begins stalking the corridors of a school of magic and leaving its victims paralyzed.
tt1386697,Suicide Squad,adventure,A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.
tt0068473,Deliverance,adventure,"Intent on seeing the Cahulawassee River before it's dammed and turned into a lake, outdoor fanatic Lewis Medlock takes his friends on a canoeing trip they'll never forget into the dangerous American back-country."
tt4154756,Avengers: Infinity War,adventure,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.
tt5090568,Transformers: Rise of the Beasts,adventure,Plot unknown. Reportedly based on the 'Transformers' spinoff 'Beast Wars' which feature robots that transform into robotic animals.
tt7126948,Wonder Woman 1984,adventure,"Diana must contend with a work colleague, and with a businessman whose desire for extreme wealth sends the world down a path of destruction, after an ancient artifact that grants wishes goes missing."
tt5463162,Deadpool 2,adventure,"Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool) assembles a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable."
tt2802144,Kingsman: The Secret Service,adventure,"A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius."
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,adventure,"\"Blacksmith Will Turner teams up with eccentric pirate \"\"Captain\"\" Jack Sparrow to save his love"
tt8115900,The Bad Guys,adventure,"To avoid prison, a gang of notorious animal criminals pretends to seek being rehabilitated, only for their leader to realize that he genuinely wants to change his ways."
tt5095030,Ant-Man and the Wasp,adventure,"As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past."
tt10545296,The Hunger Games: The Ballad of Songbirds and Snakes,adventure,Coriolanus Snow mentors and develops feelings for the female District 12 tribute during the 10th Hunger Games.
tt9288046,The Sea Beast,adventure,"When a young girl stows away on the ship of a legendary sea monster hunter, they launch an epic journey into uncharted waters - and make history to boot."
tt0167261,The Lord of the Rings: The Two Towers,adventure,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard."
tt0097576,Indiana Jones and the Last Crusade,adventure,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers."
tt4912910,Mission: Impossible - Fallout,adventure,"Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong."
tt3748528,Rogue One: A Star Wars Story,adventure,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction."
tt0245429,Spirited Away,adventure,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts."
tt1638355,The Man from U.N.C.L.E.,adventure,"In the early 1960s, CIA agent Napoleon Solo and KGB operative Illya Kuryakin participate in a joint mission against a mysterious criminal organization, which is working to proliferate nuclear weapons."
tt0092005,Stand by Me,adventure,"After the death of one of his friends, a writer recounts a childhood journey with his friends to find the body of a missing boy."
tt9362722,Spider-Man: Across the Spider-Verse,adventure,"Miles Morales catapults across the Multiverse, where he encounters a team of Spider-People charged with protecting its very existence. When the heroes clash on how to handle a new threat, Miles must redefine what it means to be a hero."
tt4633694,Spider-Man: Into the Spider-Verse,adventure,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities."
tt1677720,Ready Player One,adventure,"When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world."
tt0373889,Harry Potter and the Order of the Phoenix,adventure,"With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts."
tt0145487,Spider-Man,adventure,"After being bitten by a genetically-modified spider, a shy teenager gains spider-like abilities that he uses to fight injustice as a masked superhero and face a vengeful enemy."
tt14641788,Enola Holmes 2,adventure,"Now a detective-for-hire, Enola Holmes takes on her first official case to find a missing girl as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends - and Sherlock himself - to unravel."
tt0090605,Aliens,adventure,"Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators."
tt0110357,The Lion King,adventure,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself."
tt9224104,The Meg 2: The Trench,adventure,Plot unknown. Sequel to the 2018 film 'The Meg'.
tt9603212,Mission: Impossible - Dead Reckoning - Part One,adventure,Seventh entry in the long-running Mission: Impossible series.
tt0119116,The Fifth Element,adventure,"In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay."
tt12361974,Zack Snyder's Justice League,adventure,"Determined to ensure that Superman's ultimate sacrifice wasn't in vain, Bruce Wayne recruits a team of metahumans to protect the world from an approaching threat of catastrophic proportions."
tt1483013,Oblivion,adventure,A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.
tt0926084,Harry Potter and the Deathly Hallows: Part 1,adventure,"As Harry, Ron and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows."
tt0381061,Casino Royale,adventure,"After earning 00 status and a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro."
tt0181875,Almost Famous,adventure,A high-school boy in the early 1970s is given the chance to write a story for Rolling Stone magazine about an up-and-coming rock band as he accompanies them on their concert tour.
tt0062622,2001: A Space Odyssey,adventure,"After uncovering a mysterious artifact buried beneath the Lunar surface, a spacecraft is sent to Jupiter to find its origins - a spacecraft manned by two men and the supercomputer H.A.L. 9000."
tt0126029,Shrek,adventure,"A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back."
tt0319262,The Day After Tomorrow,adventure,"Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age."
tt0407304,War of the Worlds,adventure,An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.
tt9218128,Gladiator 2,adventure,Plot unknown. Sequel to Ridley Scott's 'Gladiator'.
tt0770828,Man of Steel,adventure,An alien child is evacuated from his dying world and sent to Earth to live among humans. His peace is threatened when other survivors of his home planet invade Earth.
tt0458339,Captain America: The First Avenger,adventure,"\"Steve Rogers, a rejected military soldier, transforms into Captain America after taking a dose of a \"\"Super-Soldier serum\"\". But being Captain America comes at a price as he attempts to take down a warmonger and a terrorist organization.\""
tt15163652,Thunivu,adventure,A mysterious mastermind - Daredevil and his team forms a plan and commits bank heist to find the corporate looted people's money.
tt5834426,Moonfall,adventure,A mysterious force knocks the moon from its orbit and sends it hurtling on a collision course toward earth.
tt0448115,Shazam!,adventure,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.
tt0087469,Indiana Jones and the Temple of Doom,adventure,"In 1935, Indiana Jones is tasked by Indian villagers with reclaiming a rock stolen from them by a secret cult beneath the catacombs of an ancient palace."
tt0317219,Cars,adventure,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town, and learns that winning isn't everything in life."
tt0472043,Apocalypto,adventure,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression."
tt2527338,Star Wars: The Rise Of Skywalker,adventure,"In the riveting conclusion of the landmark Skywalker saga, new legends will be born-and the final battle for freedom is yet to come."
tt22352848,Jung_E,adventure,"On an uninhabitable 22nd-century Earth, the outcome of a civil war hinges on cloning the brain of an elite soldier to create a robot mercenary."
tt9663764,Aquaman and the Lost Kingdom,adventure,Plot unknown. Sequel to the 2018 film 'Aquaman.'
tt0060196,"The Good, the Bad and the Ugly",adventure,A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.
tt4513678,Ghostbusters: Afterlife,adventure,"When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind."
tt3659388,The Martian,adventure,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue."
tt4593060,Pinocchio,adventure,"A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy."
tt0417741,Harry Potter and the Half-Blood Prince,adventure,"\"As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as \"\"the property of the Half-Blood Prince\"\" and begins to learn more about Lord Voldemort's dark past.\""
tt3521164,Moana,adventure,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right."
tt0267913,Scooby-Doo,adventure,"After an acrimonious break up, the Mystery Inc. gang are individually brought to an island resort to investigate strange goings on."
tt1524930,Vacation,adventure,"\"Rusty Griswold takes his own family on a road trip to \"\"Walley World\"\" in order to spice things up with his wife and reconnect with his sons.\""
tt0387808,Idiocracy,adventure,"Private Joe Bauers, a decisively average American, is selected as a guinea pig for a top-secret hibernation program but is forgotten, awakening to a future so incredibly moronic he's easily the most intelligent person alive."
tt8097030,Turning Red,adventure,A 13-year-old girl named Meilin turns into a giant red panda whenever she gets too excited.
tt0117500,The Rock,adventure,"A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco."
tt0382932,Ratatouille,adventure,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.
tt3480822,Black Widow,adventure,Natasha Romanoff confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises.
tt9376612,Shang-Chi and the Legend of the Ten Rings,adventure,"Shang-Chi, the master of weaponry-based Kung Fu, is forced to confront his past after being drawn into the Ten Rings organization."
tt2294629,Frozen,adventure,"When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition."
tt0102057,Hook,adventure,"When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy."
tt1663202,The Revenant,adventure,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.
tt1596342,Disenchanted,adventure,"Fifteen years after her happily ever after, Giselle questions her happiness, inadvertently turning the lives of those in the real world and Andalasia upside down in the process."
tt0062512,You Only Live Twice,adventure,"James Bond and the Japanese Secret Service must find and stop the true culprit of a series of space hijackings, before war is provoked between Russia and the United States."
tt1840309,Divergent,adventure,"In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late."
tt0120915,Star Wars: Episode I - The Phantom Menace,adventure,"Two Jedi escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long dormant Sith resurface to claim their original glory."
tt2948356,Zootopia,adventure,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy."
tt21361444,Avengers: Secret Wars,adventure,Plot under wraps.
tt0424095,Flushed Away,adventure,"The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life."
tt0418279,Transformers,adventure,"An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager."
tt11116912,Troll,adventure,"Deep in the Dovre mountain, something gigantic wakes up after a thousand years in captivity. The creature destroys everything in its path and quickly approaches Oslo."
tt0368891,National Treasure,adventure,A historian races to find the legendary Templar Treasure before a team of mercenaries.
tt2488496,Star Wars: Episode VII - The Force Awakens,adventure,"As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace."
tt0117060,Mission: Impossible,adventure,"An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization."
tt5108870,Morbius,adventure,"Biochemist Michael Morbius tries to cure himself of a rare blood disease, but he inadvertently infects himself with a form of vampirism instead."
tt7846844,Enola Holmes,adventure,"When Enola Holmes (Sherlock's teen sister) discovers her mother is missing, she endeavors to find her, becoming a super-sleuth in her own right as she outwits her famous brother and unravels a dangerous conspiracy."
tt0073195,Jaws,adventure,"When a killer shark unleashes chaos on a beach community off Cape Cod, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down."
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",adventure,Four kids travel through a wardrobe to the land of Narnia and learn of their destiny to free it with the guidance of a mystical lion.
tt0114709,Toy Story,adventure,A cowboy doll is profoundly threatened and jealous when a new spaceman action figure supplants him as top toy in a boy's bedroom.
tt20969586,Thunderbolts,adventure,A group of supervillains are recruited to go on missions for the government.
tt0371746,Iron Man,adventure,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil."
tt0057076,From Russia with Love,adventure,James Bond willingly falls into an assassination plot involving a naive Russian beauty in order to retrieve a Soviet encryption device that was stolen by S.P.E.C.T.R.E.
tt2096673,Inside Out,adventure,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school."
tt1446714,Prometheus,adventure,"Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone."
tt2771200,Beauty and the Beast,adventure,"A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner."
tt0441773,Kung Fu Panda,adventure,"To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way."
tt1190080,2012,adventure,A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.
tt0058150,Goldfinger,adventure,"While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve."
tt1951266,The Hunger Games: Mockingjay - Part 2,adventure,Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.
tt6718412,Batgirl,adventure,"Based upon the popular DC character, Barbara Gordon dons the guise of Batgirl to fight crime."
tt0091369,Labyrinth,adventure,Sixteen-year-old Sarah is given thirteen hours to solve a labyrinth and rescue her baby brother Toby when her wish for him to be taken away is granted by the Goblin King Jareth.
tt10676048,The Marvels,adventure,Sequel to the 2019 title 'Captain Marvel'.
tt2463208,The Adam Project,adventure,"After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self for a mission to save the future."
tt0816711,World War Z,adventure,Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself.
tt2798920,Annihilation,adventure,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply."
tt1104001,Tron: Legacy,adventure,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.
tt4881806,Jurassic World: Fallen Kingdom,adventure,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event."
